24,doc_0_Q_learner,4,ROD,1,3.625,0
25,doc_0_Q_learner,1,ANNA,1,3.625,1
25,doc_1_Q_learner,2,FARIN,5,2.5,0
25,doc_1_Q_learner,3,BELA,5,2.5,0
25,doc_0_Q_learner,4,ROD,1,3.625,0
26,doc_0_Q_learner,1,ROD,1,3.625,1
26,doc_1_Q_learner,2,BELA,5,2.5,1
26,doc_1_Q_learner,3,ANNA,1,2.5,1
26,doc_0_Q_learner,4,FARIN,5,3.625,0
27,doc_1_Q_learner,1,FARIN,5,2.5,0
27,doc_0_Q_learner,2,BELA,5,3.625,0
27,doc_0_Q_learner,3,ANNA,1,3.625,1
27,doc_1_Q_learner,4,ROD,1,2.5,1
28,doc_1_Q_learner,1,FARIN,5,2.5,0
28,doc_0_Q_learner,2,ANNA,1,3.625,1
28,doc_1_Q_learner,3,ROD,1,2.5,1
28,doc_0_Q_learner,4,BELA,5,3.625,1
29,doc_0_Q_learner,1,FARIN,5,3.625,0
29,doc_1_Q_learner,2,BELA,5,2.5,1
29,doc_1_Q_learner,3,ROD,1,2.5,0
29,doc_0_Q_learner,4,ANNA,1,3.625,1
30,doc_0_Q_learner,1,ANNA,1,3.625,1
30,doc_1_Q_learner,2,FARIN,5,2.5,0
30,doc_1_Q_learner,3,BELA,5,2.5,1
30,doc_0_Q_learner,4,ROD,1,3.625,0
31,doc_0_Q_learner,1,FARIN,5,3.625,0
31,doc_1_Q_learner,2,ROD,1,2.5,1
31,doc_1_Q_learner,3,ANNA,1,2.5,0
31,doc_0_Q_learner,4,BELA,5,3.625,0
32,doc_0_Q_learner,1,BELA,5,3.625,1
32,doc_1_Q_learner,2,FARIN,5,2.5,1
32,doc_1_Q_learner,3,ANNA,1,2.5,0
32,doc_0_Q_learner,4,ROD,1,3.625,0
33,doc_0_Q_learner,1,FARIN,5,3.625,1
33,doc_1_Q_learner,2,ANNA,1,2.5,1
33,doc_0_Q_learner,3,ROD,1,3.625,1
33,doc_1_Q_learner,4,BELA,5,2.5,1
34,doc_1_Q_learner,1,FARIN,5,2.5,0
34,doc_0_Q_learner,2,BELA,5,3.625,0
34,doc_0_Q_learner,3,ANNA,1,3.625,1
34,doc_1_Q_learner,4,ROD,1,2.5,1
35,doc_1_Q_learner,1,BELA,5,3.625,1
35,doc_0_Q_learner,2,ROD,1,3.625,1
35,doc_0_Q_learner,3,ANNA,1,3.625,1
35,doc_1_Q_learner,4,FARIN,5,3.625,1
36,doc_0_Q_learner,1,FARIN,5,3.625,0
36,doc_1_Q_learner,2,BELA,5,3.625,0
36,doc_0_Q_learner,3,ANNA,1,3.625,1
36,doc_1_Q_learner,4,ROD,1,3.625,1
37,doc_0_Q_learner,1,ROD,1,3.625,1
37,doc_1_Q_learner,2,BELA,5,3.625,1
37,doc_1_Q_learner,3,ANNA,1,3.625,0
37,doc_0_Q_learner,4,FARIN,5,3.625,1
38,doc_0_Q_learner,1,FARIN,5,3.625,1
38,doc_1_Q_learner,2,BELA,5,3.625,1
38,doc_1_Q_learner,3,ROD,1,3.625,0
38,doc_0_Q_learner,4,ANNA,1,3.625,0
39,doc_0_Q_learner,1,FARIN,5,3.625,0
39,doc_1_Q_learner,2,BELA,5,3.625,0
39,doc_0_Q_learner,3,ANNA,1,3.625,0
39,doc_1_Q_learner,4,ROD,1,3.625,1
40,doc_0_Q_learner,1,FARIN,5,3.625,0
40,doc_1_Q_learner,2,ANNA,1,3.625,1
40,doc_0_Q_learner,3,ROD,1,3.625,1
40,doc_1_Q_learner,4,BELA,5,3.625,1
41,doc_1_Q_learner,1,ROD,1,3.625,1
41,doc_0_Q_learner,2,ANNA,1,3.625,1
41,doc_1_Q_learner,3,FARIN,5,3.625,0
41,doc_0_Q_learner,4,BELA,5,3.625,1
42,doc_1_Q_learner,1,ROD,1,3.625,1
42,doc_0_Q_learner,2,ANNA,1,3.625,1
42,doc_1_Q_learner,3,FARIN,5,3.625,1
42,doc_0_Q_learner,4,BELA,5,3.625,1
43,doc_0_Q_learner,1,ANNA,1,3.625,1
43,doc_1_Q_learner,2,ROD,1,3.625,1
43,doc_1_Q_learner,3,BELA,5,3.625,0
43,doc_0_Q_learner,4,FARIN,5,3.625,1
44,doc_1_Q_learner,1,FARIN,5,3.625,1
44,doc_0_Q_learner,2,BELA,5,3.625,0
44,doc_0_Q_learner,3,ANNA,1,3.625,0
44,doc_1_Q_learner,4,ROD,1,3.625,1
45,doc_1_Q_learner,1,FARIN,5,3.625,0
45,doc_0_Q_learner,2,BELA,5,3.625,1
45,doc_1_Q_learner,3,ANNA,1,3.625,1
45,doc_0_Q_learner,4,ROD,1,3.625,0
46,doc_0_Q_learner,1,FARIN,5,3.625,0
46,doc_1_Q_learner,2,BELA,5,3.625,0
46,doc_1_Q_learner,3,ROD,1,3.625,1
46,doc_0_Q_learner,4,ANNA,1,3.625,0
47,doc_1_Q_learner,1,FARIN,5,3.625,0
47,doc_0_Q_learner,2,ANNA,1,3.625,1
47,doc_1_Q_learner,3,BELA,5,3.625,0
47,doc_0_Q_learner,4,ROD,1,3.625,0
48,doc_1_Q_learner,1,FARIN,5,3.625,0
48,doc_0_Q_learner,2,BELA,5,3.625,0
48,doc_1_Q_learner,3,ROD,1,3.625,1
48,doc_0_Q_learner,4,ANNA,1,3.625,1
49,doc_0_Q_learner,1,FARIN,5,3.625,0
49,doc_1_Q_learner,2,ANNA,1,3.625,1
49,doc_0_Q_learner,3,ROD,1,3.625,0
49,doc_1_Q_learner,4,BELA,5,3.625,1
50,doc_0_Q_learner,1,ANNA,1,3.625,1
50,doc_1_Q_learner,2,BELA,5,3.625,1
50,doc_1_Q_learner,3,FARIN,5,3.625,0
50,doc_0_Q_learner,4,ROD,1,3.625,1
51,doc_1_Q_learner,1,ROD,1,3.625,1
51,doc_0_Q_learner,2,ANNA,1,3.625,1
51,doc_0_Q_learner,3,FARIN,5,4.46875,1
51,doc_1_Q_learner,4,BELA,5,3.625,1
52,doc_1_Q_learner,1,FARIN,5,3.625,0
52,doc_0_Q_learner,2,BELA,5,4.46875,1
52,doc_1_Q_learner,3,ROD,1,3.625,0
52,doc_0_Q_learner,4,ANNA,1,4.46875,0
53,doc_1_Q_learner,1,FARIN,5,3.625,0
53,doc_0_Q_learner,2,BELA,5,4.46875,0
53,doc_1_Q_learner,3,ANNA,1,3.625,1
53,doc_0_Q_learner,4,ROD,1,4.46875,0
54,doc_0_Q_learner,1,FARIN,5,4.46875,1
54,doc_1_Q_learner,2,BELA,5,3.625,0
54,doc_0_Q_learner,3,ANNA,1,4.46875,0
54,doc_1_Q_learner,4,ROD,1,3.625,1
55,doc_0_Q_learner,1,BELA,5,4.46875,1
55,doc_1_Q_learner,2,FARIN,5,3.625,0
55,doc_1_Q_learner,3,ROD,1,3.625,1
55,doc_0_Q_learner,4,ANNA,1,4.46875,0
56,doc_1_Q_learner,1,FARIN,5,3.625,1
56,doc_0_Q_learner,2,ANNA,1,4.46875,1
56,doc_0_Q_learner,3,ROD,1,4.46875,1
56,doc_1_Q_learner,4,BELA,5,3.625,1
57,doc_1_Q_learner,1,FARIN,5,3.625,0
57,doc_0_Q_learner,2,BELA,5,4.46875,0
57,doc_1_Q_learner,3,ANNA,1,3.625,0
57,doc_0_Q_learner,4,ROD,1,4.46875,0
58,doc_1_Q_learner,1,FARIN,5,3.625,1
58,doc_0_Q_learner,2,BELA,5,4.46875,0
58,doc_1_Q_learner,3,ANNA,1,3.625,0
58,doc_0_Q_learner,4,ROD,1,4.46875,1
59,doc_1_Q_learner,1,FARIN,5,3.625,1
59,doc_0_Q_learner,2,BELA,5,4.46875,0
59,doc_1_Q_learner,3,ROD,1,3.625,1
59,doc_0_Q_learner,4,ANNA,1,4.46875,0
60,doc_1_Q_learner,1,ROD,1,3.625,1
60,doc_0_Q_learner,2,ANNA,1,4.46875,1
60,doc_0_Q_learner,3,FARIN,5,4.46875,0
60,doc_1_Q_learner,4,BELA,5,3.625,1
61,doc_1_Q_learner,1,FARIN,5,3.625,1
61,doc_0_Q_learner,2,BELA,5,4.46875,0
61,doc_1_Q_learner,3,ANNA,1,3.625,1
61,doc_0_Q_learner,4,ROD,1,4.46875,1
62,doc_0_Q_learner,1,ROD,1,4.46875,1
62,doc_1_Q_learner,2,BELA,5,3.625,0
62,doc_1_Q_learner,3,ANNA,1,3.625,1
62,doc_0_Q_learner,4,FARIN,5,4.46875,1
63,doc_1_Q_learner,1,ROD,1,3.625,1
63,doc_0_Q_learner,2,ANNA,1,4.46875,0
63,doc_0_Q_learner,3,BELA,5,4.46875,1
63,doc_1_Q_learner,4,FARIN,5,3.625,0
64,doc_1_Q_learner,1,FARIN,5,3.625,0
64,doc_0_Q_learner,2,BELA,5,4.46875,0
64,doc_1_Q_learner,3,ANNA,1,3.625,0
64,doc_0_Q_learner,4,ROD,1,4.46875,1
65,doc_0_Q_learner,1,FARIN,5,4.46875,0
65,doc_1_Q_learner,2,BELA,5,3.625,0
65,doc_1_Q_learner,3,ANNA,1,3.625,0
65,doc_0_Q_learner,4,ROD,1,4.46875,0
66,doc_0_Q_learner,1,FARIN,5,4.46875,0
66,doc_1_Q_learner,2,BELA,5,3.625,0
66,doc_1_Q_learner,3,ANNA,1,3.625,0
66,doc_0_Q_learner,4,ROD,1,4.46875,0
67,doc_0_Q_learner,1,ANNA,1,4.46875,1
67,doc_1_Q_learner,2,FARIN,5,3.625,0
67,doc_1_Q_learner,3,BELA,5,3.625,0
67,doc_0_Q_learner,4,ROD,1,4.46875,0
68,doc_0_Q_learner,1,FARIN,5,4.46875,0
68,doc_1_Q_learner,2,ANNA,1,3.625,1
68,doc_1_Q_learner,3,BELA,5,3.625,0
68,doc_0_Q_learner,4,ROD,1,4.46875,0
69,doc_0_Q_learner,1,BELA,5,4.46875,1
69,doc_1_Q_learner,2,FARIN,5,3.625,0
69,doc_0_Q_learner,3,ROD,1,4.46875,1
69,doc_1_Q_learner,4,ANNA,1,3.625,1
70,doc_0_Q_learner,1,ANNA,1,4.46875,1
70,doc_1_Q_learner,2,FARIN,5,3.625,0
70,doc_1_Q_learner,3,BELA,5,3.625,1
70,doc_0_Q_learner,4,ROD,1,4.46875,0
71,doc_1_Q_learner,1,FARIN,5,3.625,0
71,doc_0_Q_learner,2,BELA,5,4.46875,1
71,doc_1_Q_learner,3,ROD,1,3.625,1
71,doc_0_Q_learner,4,ANNA,1,4.46875,1
72,doc_1_Q_learner,1,ROD,1,3.625,1
72,doc_0_Q_learner,2,ANNA,1,4.46875,0
72,doc_1_Q_learner,3,FARIN,5,3.625,1
72,doc_0_Q_learner,4,BELA,5,4.46875,1
73,doc_0_Q_learner,1,FARIN,5,4.46875,0
73,doc_1_Q_learner,2,BELA,5,3.625,1
73,doc_1_Q_learner,3,ROD,1,3.625,1
73,doc_0_Q_learner,4,ANNA,1,4.46875,0
74,doc_0_Q_learner,1,ANNA,1,4.46875,1
74,doc_1_Q_learner,2,FARIN,5,3.625,0
74,doc_1_Q_learner,3,BELA,5,3.625,1
74,doc_0_Q_learner,4,ROD,1,4.46875,0
75,doc_0_Q_learner,1,ANNA,1,4.46875,1
75,doc_1_Q_learner,2,FARIN,5,3.625,0
75,doc_0_Q_learner,3,ROD,1,4.46875,0
75,doc_1_Q_learner,4,BELA,5,3.625,0
76,doc_1_Q_learner,1,FARIN,5,3.625,0
76,doc_0_Q_learner,2,ANNA,1,4.46875,1
76,doc_0_Q_learner,3,ROD,1,4.46875,1
76,doc_1_Q_learner,4,BELA,5,3.625,1
77,doc_1_Q_learner,1,FARIN,5,3.625,0
77,doc_0_Q_learner,2,BELA,5,4.46875,0
77,doc_0_Q_learner,3,ROD,1,4.46875,1
77,doc_1_Q_learner,4,ANNA,1,3.625,1
78,doc_0_Q_learner,1,BELA,5,4.46875,1
78,doc_1_Q_learner,2,ANNA,1,3.625,1
78,doc_1_Q_learner,3,FARIN,5,3.625,0
78,doc_0_Q_learner,4,ROD,1,4.46875,0
79,doc_0_Q_learner,1,FARIN,5,4.46875,1
79,doc_1_Q_learner,2,BELA,5,3.625,1
79,doc_0_Q_learner,3,ANNA,1,4.46875,0
79,doc_1_Q_learner,4,ROD,1,3.625,0
80,doc_1_Q_learner,1,FARIN,5,3.625,0
80,doc_0_Q_learner,2,ROD,1,4.46875,1
80,doc_1_Q_learner,3,BELA,5,3.625,1
80,doc_0_Q_learner,4,ANNA,1,4.46875,1
81,doc_0_Q_learner,1,ROD,1,4.46875,1
81,doc_1_Q_learner,2,FARIN,5,3.625,1
81,doc_1_Q_learner,3,ANNA,1,3.625,0
81,doc_0_Q_learner,4,BELA,5,4.46875,1
82,doc_0_Q_learner,1,ROD,1,4.46875,1
82,doc_1_Q_learner,2,BELA,5,3.625,0
82,doc_1_Q_learner,3,ANNA,1,3.625,0
82,doc_0_Q_learner,4,FARIN,5,4.46875,1
83,doc_1_Q_learner,1,FARIN,5,3.625,1
83,doc_0_Q_learner,2,BELA,5,4.46875,1
83,doc_0_Q_learner,3,ANNA,1,4.46875,0
83,doc_1_Q_learner,4,ROD,1,3.625,1
84,doc_1_Q_learner,1,FARIN,5,3.625,0
84,doc_0_Q_learner,2,ROD,1,4.46875,1
84,doc_0_Q_learner,3,ANNA,1,4.46875,0
84,doc_1_Q_learner,4,BELA,5,3.625,1
85,doc_0_Q_learner,1,ANNA,1,4.46875,1
85,doc_1_Q_learner,2,FARIN,5,3.625,0
85,doc_0_Q_learner,3,ROD,1,4.46875,0
85,doc_1_Q_learner,4,BELA,5,3.625,0
86,doc_1_Q_learner,1,FARIN,5,3.625,0
86,doc_0_Q_learner,2,BELA,5,4.46875,1
86,doc_1_Q_learner,3,ANNA,1,3.625,0
86,doc_0_Q_learner,4,ROD,1,4.46875,0
87,doc_0_Q_learner,1,FARIN,5,4.46875,1
87,doc_1_Q_learner,2,ROD,1,3.625,1
87,doc_0_Q_learner,3,BELA,5,4.46875,1
87,doc_1_Q_learner,4,ANNA,1,3.625,1
88,doc_0_Q_learner,1,BELA,5,4.46875,1
88,doc_1_Q_learner,2,ROD,1,3.625,1
88,doc_0_Q_learner,3,ANNA,1,4.46875,0
88,doc_1_Q_learner,4,FARIN,5,3.625,0
89,doc_0_Q_learner,1,BELA,5,4.46875,1
89,doc_1_Q_learner,2,ROD,1,3.625,1
89,doc_1_Q_learner,3,ANNA,1,3.625,0
89,doc_0_Q_learner,4,FARIN,5,4.46875,1
90,doc_0_Q_learner,1,FARIN,5,4.46875,0
90,doc_1_Q_learner,2,BELA,5,3.625,0
90,doc_0_Q_learner,3,ROD,1,4.46875,1
90,doc_1_Q_learner,4,ANNA,1,3.625,1
91,doc_1_Q_learner,1,BELA,5,3.625,1
91,doc_0_Q_learner,2,ROD,1,4.46875,0
91,doc_0_Q_learner,3,ANNA,1,4.46875,1
91,doc_1_Q_learner,4,FARIN,5,3.625,1
92,doc_1_Q_learner,1,BELA,5,3.625,1
92,doc_0_Q_learner,2,ANNA,1,4.46875,1
92,doc_0_Q_learner,3,ROD,1,4.46875,1
92,doc_1_Q_learner,4,FARIN,5,3.625,0
93,doc_0_Q_learner,1,ROD,1,4.46875,1
93,doc_1_Q_learner,2,ANNA,1,3.625,1
93,doc_0_Q_learner,3,FARIN,5,4.46875,0
93,doc_1_Q_learner,4,BELA,5,3.625,1
94,doc_1_Q_learner,1,FARIN,5,3.625,1
94,doc_0_Q_learner,2,ANNA,1,4.46875,1
94,doc_0_Q_learner,3,ROD,1,4.46875,1
94,doc_1_Q_learner,4,BELA,5,3.625,0
95,doc_0_Q_learner,1,ANNA,1,4.46875,1
95,doc_1_Q_learner,2,FARIN,5,3.625,1
95,doc_0_Q_learner,3,BELA,5,4.46875,1
95,doc_1_Q_learner,4,ROD,1,3.625,0
96,doc_0_Q_learner,1,FARIN,5,4.46875,0
96,doc_1_Q_learner,2,BELA,5,3.625,1
96,doc_1_Q_learner,3,ANNA,1,3.625,1
96,doc_0_Q_learner,4,ROD,1,4.46875,1
97,doc_0_Q_learner,1,FARIN,5,4.46875,0
97,doc_1_Q_learner,2,BELA,5,3.625,0
97,doc_1_Q_learner,3,ANNA,1,3.625,0
97,doc_0_Q_learner,4,ROD,1,4.46875,0
98,doc_1_Q_learner,1,FARIN,5,3.625,0
98,doc_0_Q_learner,2,BELA,5,4.46875,1
98,doc_1_Q_learner,3,ANNA,1,3.625,0
98,doc_0_Q_learner,4,ROD,1,4.46875,1
99,doc_0_Q_learner,1,ROD,1,4.46875,1
99,doc_1_Q_learner,2,BELA,5,3.625,1
99,doc_1_Q_learner,3,ANNA,1,3.625,0
99,doc_0_Q_learner,4,FARIN,5,4.46875,1
100,doc_0_Q_learner,1,FARIN,5,4.46875,0
100,doc_1_Q_learner,2,BELA,5,3.625,0
100,doc_0_Q_learner,3,ANNA,1,4.46875,0
100,doc_1_Q_learner,4,ROD,1,3.625,1
101,doc_0_Q_learner,1,FARIN,5,4.46875,0
101,doc_1_Q_learner,2,BELA,5,3.625,0
101,doc_1_Q_learner,3,ANNA,1,3.625,1
101,doc_0_Q_learner,4,ROD,1,4.46875,1
102,doc_1_Q_learner,1,FARIN,5,3.625,0
102,doc_0_Q_learner,2,BELA,5,4.46875,0
102,doc_1_Q_learner,3,ANNA,1,3.625,1
102,doc_0_Q_learner,4,ROD,1,4.46875,1
103,doc_0_Q_learner,1,ROD,1,4.46875,1
103,doc_1_Q_learner,2,BELA,5,3.625,0
103,doc_0_Q_learner,3,ANNA,1,4.46875,1
103,doc_1_Q_learner,4,FARIN,5,3.625,0
104,doc_0_Q_learner,1,ROD,1,4.46875,1
104,doc_1_Q_learner,2,ANNA,1,3.625,1
104,doc_0_Q_learner,3,FARIN,5,4.46875,0
104,doc_1_Q_learner,4,BELA,5,3.625,1
105,doc_1_Q_learner,1,FARIN,5,3.625,0
105,doc_0_Q_learner,2,ROD,1,4.46875,1
105,doc_0_Q_learner,3,ANNA,1,4.46875,0
105,doc_1_Q_learner,4,BELA,5,3.625,1
106,doc_1_Q_learner,1,FARIN,5,3.625,0
106,doc_0_Q_learner,2,BELA,5,4.46875,0
106,doc_1_Q_learner,3,ANNA,1,3.625,0
106,doc_0_Q_learner,4,ROD,1,4.46875,0
107,doc_0_Q_learner,1,FARIN,5,4.46875,0
107,doc_1_Q_learner,2,BELA,5,3.625,1
107,doc_0_Q_learner,3,ROD,1,4.46875,1
107,doc_1_Q_learner,4,ANNA,1,3.625,1
108,doc_0_Q_learner,1,FARIN,5,4.46875,0
108,doc_1_Q_learner,2,BELA,5,3.625,1
108,doc_1_Q_learner,3,ANNA,1,3.625,0
108,doc_0_Q_learner,4,ROD,1,4.46875,0
109,doc_0_Q_learner,1,FARIN,5,4.46875,0
109,doc_1_Q_learner,2,BELA,5,3.625,0
109,doc_0_Q_learner,3,ANNA,1,4.46875,0
109,doc_1_Q_learner,4,ROD,1,3.625,0
110,doc_1_Q_learner,1,FARIN,5,3.625,0
110,doc_0_Q_learner,2,BELA,5,4.46875,1
110,doc_0_Q_learner,3,ANNA,1,4.46875,0
110,doc_1_Q_learner,4,ROD,1,3.625,1
111,doc_1_Q_learner,1,FARIN,5,3.625,0
111,doc_0_Q_learner,2,ANNA,1,4.46875,1
111,doc_1_Q_learner,3,BELA,5,3.625,0
111,doc_0_Q_learner,4,ROD,1,4.46875,1
112,doc_1_Q_learner,1,BELA,5,3.625,1
112,doc_0_Q_learner,2,ROD,1,4.46875,1
112,doc_0_Q_learner,3,ANNA,1,4.46875,0
112,doc_1_Q_learner,4,FARIN,5,3.625,1
113,doc_1_Q_learner,1,FARIN,5,3.625,0
113,doc_0_Q_learner,2,BELA,5,4.46875,0
113,doc_1_Q_learner,3,ANNA,1,3.625,0
113,doc_0_Q_learner,4,ROD,1,4.46875,0
114,doc_0_Q_learner,1,BELA,5,4.46875,1
114,doc_1_Q_learner,2,ROD,1,3.625,1
114,doc_0_Q_learner,3,ANNA,1,4.46875,0
114,doc_1_Q_learner,4,FARIN,5,3.625,1
115,doc_1_Q_learner,1,FARIN,5,3.625,0
115,doc_0_Q_learner,2,BELA,5,4.46875,0
115,doc_0_Q_learner,3,ANNA,1,4.46875,1
115,doc_1_Q_learner,4,ROD,1,3.625,0
116,doc_0_Q_learner,1,FARIN,5,4.46875,0
116,doc_1_Q_learner,2,BELA,5,3.625,0
116,doc_1_Q_learner,3,ANNA,1,3.625,0
116,doc_0_Q_learner,4,ROD,1,4.46875,1
117,doc_0_Q_learner,1,FARIN,5,4.46875,0
117,doc_1_Q_learner,2,BELA,5,3.625,1
117,doc_1_Q_learner,3,ROD,1,3.625,1
117,doc_0_Q_learner,4,ANNA,1,4.46875,1
118,doc_1_Q_learner,1,ANNA,1,3.9342926025390623,1
118,doc_0_Q_learner,2,FARIN,5,4.46875,1
118,doc_1_Q_learner,3,BELA,5,3.9342926025390623,0
118,doc_0_Q_learner,4,ROD,1,4.46875,1
119,doc_1_Q_learner,1,FARIN,5,3.9342926025390623,0
119,doc_0_Q_learner,2,ROD,1,4.46875,1
119,doc_0_Q_learner,3,BELA,5,4.46875,1
119,doc_1_Q_learner,4,ANNA,1,3.9342926025390623,1
120,doc_0_Q_learner,1,FARIN,5,4.46875,1
120,doc_1_Q_learner,2,ANNA,1,3.9342926025390623,1
120,doc_0_Q_learner,3,BELA,5,4.46875,1
120,doc_1_Q_learner,4,ROD,1,3.9342926025390623,1
121,doc_0_Q_learner,1,FARIN,5,4.46875,0
121,doc_1_Q_learner,2,BELA,5,3.9342926025390623,0
121,doc_0_Q_learner,3,ANNA,1,4.46875,0
121,doc_1_Q_learner,4,ROD,1,3.9342926025390623,0
122,doc_0_Q_learner,1,FARIN,5,4.46875,0
122,doc_1_Q_learner,2,ANNA,1,3.9342926025390623,1
122,doc_0_Q_learner,3,ROD,1,4.46875,0
122,doc_1_Q_learner,4,BELA,5,3.9342926025390623,0
123,doc_0_Q_learner,1,ANNA,1,4.46875,1
123,doc_1_Q_learner,2,FARIN,5,3.9342926025390623,0
123,doc_1_Q_learner,3,BELA,5,3.9342926025390623,0
123,doc_0_Q_learner,4,ROD,1,4.46875,0
