0,doc1_Q_learner,1,"('A', 't2')",0.004975124378109453,0.0014925373134328358,0
0,doc2_Q_learner,2,"('B', 't2')",0.49848942598187307,0.1495468277945619,0
1,doc2_Q_learner,1,"('A', 't2')",0.4984423676012461,0.1854239489510687,0
1,doc1_Q_learner,2,"('B', 't2')",0.625,0.1875,0
2,doc1_Q_learner,1,"('A', 't2')",1.1111111111111112,0.37788557213930346,1
2,doc2_Q_learner,2,"('B', 't2')",0.4983922829581994,0.10465363654909127,0
3,doc2_Q_learner,1,"('A', 't2')",0.4983388704318937,0.15488258788672424,0
3,doc1_Q_learner,2,"('B', 't2')",0.5769230769230769,0.11682692307692305,0
4,doc2_Q_learner,1,"('A', 't2')",0.4982817869415807,0.10840068647361306,0
4,doc1_Q_learner,2,"('B', 't2')",0.5714285714285714,0.08013049450549453,1
5,doc2_Q_learner,1,"('A', 't2')",0.498220640569395,0.07586213661987351,0
5,doc1_Q_learner,2,"('B', 't2')",0.5681818181818182,0.055117320179820184,0
6,doc2_Q_learner,1,"('A', 't2')",0.49815498154981547,0.053083797928037524,0
6,doc1_Q_learner,2,"('B', 't2')",0.5660377358490566,0.03793889942604567,1
7,doc2_Q_learner,1,"('A', 't2')",0.49808429118773945,0.037137451441003555,0
7,doc1_Q_learner,2,"('B', 't2')",0.5645161290322581,0.02610074755319236,0
8,doc1_Q_learner,1,"('A', 't2')",1.0256410256410258,0.31474632719444096,0
8,doc2_Q_learner,2,"('B', 't2')",0.49800796812749004,0.07314225113515105,0
9,doc2_Q_learner,1,"('A', 't2')",0.4979253112033195,0.04350266228581268,0
9,doc1_Q_learner,2,"('B', 't2')",0.5625,0.01766568457755724,1
10,doc2_Q_learner,1,"('A', 't2')",0.49783549783549785,0.030424919589722377,0
10,doc1_Q_learner,2,"('B', 't2')",0.5617977528089888,0.012155305046986697,0
11,doc1_Q_learner,1,"('B', 't2')",0.5612244897959184,0.16836734693877553,1
11,doc2_Q_learner,2,"('A', 't2')",0.4977375565610859,0.14932126696832576,0
12,doc2_Q_learner,1,"('A', 't2')",0.49763033175355453,0.021235893888222668,0
12,doc1_Q_learner,2,"('B', 't2')",0.5607476635514019,0.008193686755614604,1
13,doc2_Q_learner,1,"('A', 't2')",0.49751243781094523,0.014829757538973087,0
13,doc1_Q_learner,2,"('B', 't2')",0.5603448275862069,0.005614729939371732,1
14,doc2_Q_learner,1,"('A', 't2')",0.49738219895287955,0.010341758619861419,0
14,doc1_Q_learner,2,"('B', 't2')",0.5599999999999999,0.0038268626816981843,1
15,doc1_Q_learner,1,"('B', 't2')",0.5597014925373135,0.11740024367956137,1
15,doc2_Q_learner,2,"('A', 't2')",0.4972375690607735,0.1043748906277343,0
16,doc1_Q_learner,1,"('B', 't2')",0.5594405594405594,0.08210189064666673,1
16,doc2_Q_learner,2,"('A', 't2')",0.4970760233918129,0.07301395973872588,0
17,doc1_Q_learner,1,"('A', 't2')",1.0119047619047619,0.2275910544755244,1
17,doc2_Q_learner,2,"('B', 't2')",0.49689440993788814,0.050865508337725185,0
18,doc1_Q_learner,1,"('A', 't2')",1.0112359550561798,0.1591130960782925,0
18,doc2_Q_learner,2,"('B', 't2')",0.49668874172185423,0.03554415537159744,0
19,doc2_Q_learner,1,"('B', 't2')",0.49645390070921985,0.22734659837311455,1
19,doc1_Q_learner,2,"('A', 't2')",1.0106382978723405,0.30319148936170215,0
20,doc1_Q_learner,1,"('A', 't2')",1.0101010101010102,0.11103868376825377,0
20,doc2_Q_learner,2,"('B', 't2')",0.4961832061068702,0.02472924807562299,0
21,doc1_Q_learner,1,"('A', 't2')",1.0096153846153846,0.07758139099208994,0
21,doc2_Q_learner,2,"('B', 't2')",0.49586776859504134,0.01721584239938745,0
22,doc2_Q_learner,1,"('A', 't2')",0.49549549549549554,0.03747836100092772,0
22,doc1_Q_learner,2,"('B', 't2')",0.5583756345177665,0.0021914942325186315,1
23,doc1_Q_learner,1,"('A', 't2')",1.0087719298245614,0.05457989587302059,0
23,doc2_Q_learner,2,"('B', 't2')",0.49504950495049505,0.011805610586207327,0
24,doc2_Q_learner,1,"('A', 't2')",0.4945054945054945,0.028771198944338883,0
24,doc1_Q_learner,2,"('B', 't2')",0.5581395348837209,0.0014632160725494003,1
25,doc1_Q_learner,1,"('A', 't2')",1.0080645161290323,0.038344874859867595,0
25,doc2_Q_learner,2,"('B', 't2')",0.4938271604938272,0.007897224073344755,0
26,doc2_Q_learner,1,"('A', 't2')",0.49295774647887325,0.021570848630653616,0
26,doc1_Q_learner,2,"('B', 't2')",0.5579399141630901,0.0009643650345952937,0
27,doc2_Q_learner,1,"('B', 't2')",0.4918032786885245,0.15774743225497168,1
27,doc1_Q_learner,2,"('A', 't2')",1.007462686567164,0.2112813591616386,0
28,doc2_Q_learner,1,"('A', 't2')",0.49019607843137253,0.014271093627207243,0
28,doc1_Q_learner,2,"('B', 't2')",0.5577689243027888,0.0006237585661263978,0
