3,0,3,BELA,5,0.625,1
3,1,4,FARIN,5,0.625,0
4,0,1,ROD,1,0.0625,0
4,1,2,ANNA,1,0.0625,1
4,0,3,FARIN,5,2.5,1
4,1,4,BELA,5,2.5,0
5,1,1,BELA,5,2.5,1
5,0,2,ANNA,1,0.5,0
5,1,3,FARIN,5,2.5,1
5,0,4,ROD,1,0.5,0
6,0,1,ROD,1,0.03125,0
6,1,2,ANNA,1,0.03125,1
6,0,3,FARIN,5,1.25,1
6,1,4,BELA,5,1.25,1
7,0,1,ROD,1,0.015625,0
7,1,2,ANNA,1,0.015625,1
7,0,3,FARIN,5,0.625,1
7,1,4,BELA,5,0.625,1
8,0,1,ROD,1,0.0078125,0
8,1,2,ANNA,1,0.0078125,0
8,0,3,BELA,5,0.3125,0
8,1,4,FARIN,5,0.3125,0
9,0,1,FARIN,5,2.5,1
9,1,2,ANNA,1,0.5,0
9,0,3,BELA,5,2.5,0
9,1,4,ROD,1,0.5,1
0,0,1,ANNA,1,0.5,0
0,1,2,BELA,5,2.5,1
0,0,3,FARIN,5,2.5,0
0,1,4,ROD,1,2.5,1
1,0,1,ANNA,1,0.25,1
1,1,2,BELA,5,1.25,0
1,0,3,FARIN,5,1.25,0
1,1,4,ROD,1,1.25,0
2,1,1,ANNA,1,2.1875,0
2,0,2,BELA,5,4.1875,1
2,1,3,ROD,1,2.1875,1
2,0,4,FARIN,5,4.1875,0
3,0,1,ANNA,1,2.0093750000000004,0
3,1,2,BELA,5,0.8499999999999996,0
3,0,3,FARIN,5,2.0093750000000004,1
3,1,4,ROD,1,0.8499999999999996,1
4,0,1,FARIN,5,2.5,1
4,1,2,BELA,5,2.5,1
4,0,3,ROD,1,2.5,1
4,1,4,ANNA,1,2.5,0
5,0,1,ANNA,1,1.0046875000000002,0
5,1,2,BELA,5,0.4250000000000007,0
5,0,3,FARIN,5,1.0046875000000002,0
5,1,4,ROD,1,0.4250000000000007,0
6,1,1,BELA,5,2.5,1
6,0,2,ROD,1,0.5,1
6,1,3,ANNA,1,2.5,1
6,0,4,FARIN,5,2.5,1
7,1,1,BELA,5,1.25,0
7,0,2,ROD,1,0.25,0
7,1,3,FARIN,5,2.5,1
7,0,4,ANNA,1,0.5,0
8,1,1,BELA,5,0.625,1
8,0,2,ROD,1,0.125,0
8,1,3,ANNA,1,0.625,1
8,0,4,FARIN,5,1.25,1
9,0,1,ANNA,1,0.5023437500000005,0
9,1,2,FARIN,5,2.5,1
9,0,3,BELA,5,2.5,1
9,1,4,ROD,1,2.5,1
0,1,1,ANNA,1,0.5,1
0,0,2,BELA,5,2.5,1
0,1,3,FARIN,5,2.5,0
0,0,4,ROD,1,2.5,1
1,1,1,ANNA,1,0.25,1
1,0,2,BELA,5,1.25,0
1,1,3,ROD,1,0.5,1
1,0,4,FARIN,5,2.5,1
2,0,1,ANNA,1,2.1875,0
2,1,2,FARIN,5,2.5,1
2,0,3,BELA,5,2.5,0
2,1,4,ROD,1,2.5,0
3,0,1,ANNA,1,1.09375,0
3,1,2,FARIN,5,1.25,0
3,0,3,BELA,5,1.25,0
3,1,4,ROD,1,1.25,1
4,1,1,ANNA,1,1.8125,0
4,0,2,BELA,5,0.625,0
4,1,3,FARIN,5,1.8125,1
4,0,4,ROD,1,0.625,1
5,1,1,ROD,1,0.5,1
5,0,2,ANNA,1,0.5,1
5,1,3,BELA,5,2.5,1
5,0,4,FARIN,5,2.5,1
6,1,1,ANNA,1,0.90625,0
6,0,2,BELA,5,0.3125,0
6,1,3,FARIN,5,0.90625,0
6,0,4,ROD,1,0.3125,1
7,0,1,ANNA,1,0.96875,0
7,1,2,FARIN,5,0.625,0
7,0,3,BELA,5,0.96875,1
7,1,4,ROD,1,0.625,0
8,0,1,ANNA,1,0.484375,1
8,1,2,FARIN,5,0.3125,1
8,0,3,BELA,5,0.484375,0
8,1,4,ROD,1,0.3125,1
9,0,1,ANNA,1,0.2421875,1
9,1,2,FARIN,5,0.15625,0
9,0,3,BELA,5,0.2421875,1
9,1,4,ROD,1,0.15625,0
0,1,1,FARIN,5,2.5,1
0,0,2,ANNA,1,0.5,0
0,1,3,BELA,5,2.5,1
0,0,4,ROD,1,0.5,0
1,1,1,FARIN,5,1.25,0
1,0,2,BELA,5,2.5,1
1,1,3,ROD,1,1.25,1
1,0,4,ANNA,1,2.5,1
2,1,1,FARIN,5,0.625,0
2,0,2,BELA,5,1.25,0
2,1,3,ANNA,1,0.625,1
2,0,4,ROD,1,1.25,1
3,1,1,FARIN,5,0.3125,0
3,0,2,BELA,5,0.625,0
3,1,3,ROD,1,0.3125,1
3,0,4,ANNA,1,0.625,1
4,0,1,ANNA,1,0.5,0
4,1,2,BELA,5,2.5,0
4,0,3,FARIN,5,2.5,0
4,1,4,ROD,1,2.5,0
5,0,1,ANNA,1,0.25,1
5,1,2,ROD,1,0.5,1
5,0,3,BELA,5,2.5,0
5,1,4,FARIN,5,2.5,1
6,1,1,ROD,1,0.5,1
6,0,2,ANNA,1,0.5,0
6,1,3,BELA,5,2.5,1
6,0,4,FARIN,5,2.5,0
7,0,1,ANNA,1,0.125,0
7,1,2,FARIN,5,2.5,1
7,0,3,BELA,5,2.5,0
7,1,4,ROD,1,2.5,0
8,0,1,ANNA,1,0.0625,0
8,1,2,FARIN,5,1.25,1
8,0,3,BELA,5,1.25,0
8,1,4,ROD,1,1.25,1
9,1,1,FARIN,5,0.15625,1
9,0,2,ANNA,1,0.25,1
9,1,3,ROD,1,0.5,1
9,0,4,BELA,5,2.5,0
10,1,1,FARIN,5,0.078125,0
10,0,2,BELA,5,0.3125,0
10,1,3,ROD,1,0.125,1
10,0,4,ANNA,1,0.3125,1
11,0,1,ANNA,1,0.03125,0
11,1,2,FARIN,5,0.625,1
11,0,3,BELA,5,0.625,0
11,1,4,ROD,1,0.625,0
12,1,1,ROD,1,0.25,1
12,0,2,ANNA,1,0.25,0
12,1,3,BELA,5,1.25,0
12,0,4,FARIN,5,1.25,0
13,0,1,FARIN,5,4.609375,1
13,1,2,BELA,5,2.89375,1
13,0,3,ANNA,1,4.609375,0
13,1,4,ROD,1,2.89375,1
14,0,1,FARIN,5,2.3046875,0
14,1,2,BELA,5,1.4468749999999995,0
14,0,3,ANNA,1,2.3046875,0
14,1,4,ROD,1,1.4468749999999995,1
15,0,1,ANNA,1,0.015625,1
15,1,2,FARIN,5,0.3125,1
15,0,3,BELA,5,0.3125,0
15,1,4,ROD,1,0.3125,1
16,0,1,FARIN,5,1.15234375,0
16,1,2,BELA,5,0.7234375000000002,0
16,0,3,ANNA,1,1.15234375,0
16,1,4,ROD,1,0.7234375000000002,0
17,1,1,FARIN,5,2.3178906250000004,0
17,0,2,ANNA,1,0.125,1
17,1,3,ROD,1,2.3178906250000004,1
17,0,4,BELA,5,1.25,1
18,1,1,FARIN,5,1.1589453125000002,0
18,0,2,ANNA,1,0.0625,1
18,1,3,BELA,5,1.25,1
18,0,4,ROD,1,0.25,0
19,1,1,FARIN,5,0.5794726562499992,0
19,0,2,ROD,1,0.5,1
19,1,3,ANNA,1,0.5794726562499992,0
19,0,4,BELA,5,2.5,1
20,0,1,ANNA,1,0.0078125,1
20,1,2,FARIN,5,0.15625,0
20,0,3,BELA,5,0.15625,0
20,1,4,ROD,1,0.15625,0
21,1,1,FARIN,5,0.2897363281250005,0
21,0,2,ROD,1,0.25,1
21,1,3,ANNA,1,0.2897363281250005,0
21,0,4,BELA,5,1.25,0
22,0,1,FARIN,5,0.576171875,0
22,1,2,ROD,1,0.8375,1
22,0,3,ANNA,1,2.1875,1
22,1,4,BELA,5,2.5,0
23,0,1,FARIN,5,0.2880859375,0
23,1,2,ANNA,1,2.1875,1
23,0,3,ROD,1,2.1875,1
23,1,4,BELA,5,2.5,0
24,0,1,ANNA,1,0.00390625,1
24,1,2,FARIN,5,0.078125,1
24,0,3,BELA,5,0.078125,1
24,1,4,ROD,1,0.078125,0
25,1,1,ROD,1,0.125,1
25,0,2,ANNA,1,0.125,0
25,1,3,BELA,5,0.625,0
25,0,4,FARIN,5,0.625,1
26,1,1,FARIN,5,0.14486816406249936,0
26,0,2,BELA,5,0.7271874999999994,1
26,1,3,ANNA,1,0.64375,1
26,0,4,ROD,1,0.7271874999999994,0
27,1,1,FARIN,5,0.07243408203125057,1
27,0,2,BELA,5,0.3635937499999997,0
27,1,3,ROD,1,0.07243408203125057,1
27,0,4,ANNA,1,0.3635937499999997,0
28,0,1,FARIN,5,0.6348945312499996,1
28,1,2,BELA,5,0.4826562500000007,1
28,0,3,ANNA,1,0.6348945312499996,0
28,1,4,ROD,1,0.4826562500000007,0
29,0,1,BELA,5,2.5,1
29,1,2,ANNA,1,0.5,0
29,0,3,ROD,1,2.5,1
29,1,4,FARIN,5,2.5,1
30,0,1,FARIN,5,0.3174472656250007,1
30,1,2,BELA,5,0.2413281249999999,0
30,0,3,ANNA,1,0.3174472656250007,0
30,1,4,ROD,1,0.2413281249999999,1
31,0,1,FARIN,5,0.15872363281249946,0
31,1,2,BELA,5,0.12066406250000039,0
31,0,3,ANNA,1,0.15872363281249946,0
31,1,4,ROD,1,0.12066406250000039,0
32,0,1,FARIN,5,0.07936181640624973,1
32,1,2,ROD,1,0.41875000000000007,1
32,0,3,BELA,5,2.5,1
32,1,4,ANNA,1,0.5,0
33,1,1,ROD,1,0.0625,1
33,0,2,ANNA,1,0.0625,0
33,1,3,FARIN,5,2.5,1
33,0,4,BELA,5,2.5,0
34,1,1,FARIN,5,0.4163088378906252,0
34,0,2,BELA,5,0.3417578125000009,1
34,1,3,ANNA,1,0.4163088378906252,1
34,0,4,ROD,1,0.3417578125000009,1
35,0,1,FARIN,5,0.19347192382812572,1
35,1,2,BELA,5,0.22732421874999975,0
35,0,3,ROD,1,0.921875,1
35,1,4,ANNA,1,0.5,0
36,1,1,FARIN,5,0.3104503173828128,0
36,0,2,BELA,5,0.17087890624999957,0
36,1,3,ROD,1,0.3104503173828128,1
36,0,4,ANNA,1,0.17087890624999957,0
37,0,1,FARIN,5,0.17363146972656196,0
37,1,2,BELA,5,0.11366210937500032,0
37,0,3,ROD,1,0.4750000000000001,1
37,1,4,ANNA,1,0.25,1
38,0,1,ANNA,1,0.001953125,1
38,1,2,BELA,5,1.25,1
38,0,3,FARIN,5,1.25,0
38,1,4,ROD,1,1.25,0
39,1,1,FARIN,5,0.2063731079101565,0
39,0,2,BELA,5,0.08543945312499979,0
39,1,3,ANNA,1,0.2063731079101565,0
39,0,4,ROD,1,0.08543945312499979,0
40,0,1,FARIN,5,0.12526348876953186,0
40,1,2,ANNA,1,1.09375,1
40,0,3,ROD,1,1.09375,1
40,1,4,BELA,5,1.25,0
41,1,1,ROD,1,0.03125,1
41,0,2,ANNA,1,0.03125,1
41,1,3,BELA,5,0.3125,0
41,0,4,FARIN,5,0.3125,0
42,1,1,FARIN,5,0.10318655395507825,0
42,0,2,BELA,5,0.04271972656250078,0
42,1,3,ROD,1,0.2406250000000001,1
42,0,4,ANNA,1,0.04271972656250078,0
43,0,1,FARIN,5,0.08185562133789048,1
43,1,2,BELA,5,0.14032714843749972,0
43,0,3,ANNA,1,0.10976562500000009,1
43,1,4,ROD,1,0.14032714843749972,1
44,0,1,ANNA,1,0.0009765625,1
44,1,2,FARIN,5,0.0390625,1
44,0,3,BELA,5,0.0390625,0
44,1,4,ROD,1,0.0390625,0
45,1,1,FARIN,5,0.11474049377441453,0
45,0,2,BELA,5,0.07075439453124943,0
45,1,3,ANNA,1,0.11474049377441453,0
45,0,4,ROD,1,0.07075439453124943,1
46,1,1,FARIN,5,0.05737024688720638,0
46,0,2,BELA,5,0.035377197265624716,0
46,1,3,ANNA,1,0.05737024688720638,0
46,0,4,ROD,1,0.035377197265624716,1
47,1,1,FARIN,5,0.02868512344360319,0
47,0,2,BELA,5,0.017688598632812358,0
47,1,3,ANNA,1,0.02868512344360319,1
47,0,4,ROD,1,0.017688598632812358,1
48,1,1,BELA,5,2.725,1
48,0,2,ANNA,1,0.725,0
48,1,3,FARIN,5,2.725,0
48,0,4,ROD,1,0.725,1
49,0,1,FARIN,5,0.09664689636230328,0
49,1,2,BELA,5,0.1459912109374999,1
49,0,3,ROD,1,0.2445312500000001,1
49,1,4,ANNA,1,0.1459912109374999,1
50,0,1,ANNA,1,0.00048828125,1
50,1,2,FARIN,5,0.01953125,1
50,0,3,BELA,5,0.01953125,0
50,1,4,ROD,1,0.01953125,1
51,1,1,FARIN,5,0.08003860664367757,0
51,0,2,ANNA,1,1.5078125,1
51,1,3,ROD,1,1.8125,1
51,0,4,BELA,5,1.5078125,0
52,0,1,ROD,1,0.9359375000000001,1
52,1,2,FARIN,5,2.5,1
52,0,3,ANNA,1,0.9359375000000001,0
52,1,4,BELA,5,2.5,1
53,0,1,FARIN,5,0.04832344818115253,1
53,1,2,BELA,5,0.07299560546875039,0
53,0,3,ANNA,1,0.07949218750000009,0
53,1,4,ROD,1,0.07299560546875039,0
54,0,1,FARIN,5,0.024161724090577152,0
54,1,2,BELA,5,0.03649780273437475,0
54,0,3,ANNA,1,0.039746093750000044,0
54,1,4,ROD,1,0.03649780273437475,1
55,0,1,FARIN,5,0.012080862045287688,0
55,1,2,ROD,1,0.2093750000000001,1
55,0,3,BELA,5,1.25,1
55,1,4,ANNA,1,0.25,0
56,0,1,FARIN,5,0.006040431022643844,0
56,1,2,BELA,5,0.01824890136718782,1
56,0,3,ANNA,1,0.019873046875000133,1
56,1,4,ROD,1,0.01824890136718782,0
57,1,1,FARIN,5,0.09750334262847815,0
57,0,2,BELA,5,0.07144439697265703,0
57,1,3,ANNA,1,0.09750334262847815,0
57,0,4,ROD,1,0.07144439697265703,1
58,1,1,ROD,1,1.140625,1
58,0,2,BELA,5,2.5,1
58,1,3,ANNA,1,1.140625,1
58,0,4,FARIN,5,2.5,1
59,1,1,FARIN,5,0.048751671314239076,0
59,0,2,BELA,5,0.03572219848632763,1
59,1,3,ANNA,1,0.048751671314239076,0
59,0,4,ROD,1,0.03572219848632763,0
60,0,1,FARIN,5,0.05124518346786466,0
60,1,2,BELA,5,0.01932525634765625,0
60,0,3,ANNA,1,0.05124518346786466,1
60,1,4,ROD,1,0.01932525634765625,1
61,0,1,FARIN,5,0.02562259173393322,1
61,1,2,ANNA,1,0.546875,1
61,0,3,ROD,1,0.828125,0
61,1,4,BELA,5,0.625,0
62,0,1,FARIN,5,0.012811295866965722,1
62,1,2,ANNA,1,0.2734375,1
62,0,3,ROD,1,0.4140625,0
62,1,4,BELA,5,0.3125,0
63,1,1,FARIN,5,0.03307220101356556,0
63,0,2,BELA,5,0.023519058227539524,1
63,1,3,ROD,1,0.17656249999999996,1
63,0,4,ANNA,1,0.023519058227539524,0
64,0,1,BELA,5,1.57625,1
64,1,2,ANNA,1,1.375,0
64,0,3,ROD,1,1.57625,1
64,1,4,FARIN,5,1.375,0
65,0,1,FARIN,5,0.016989224135874892,0
65,1,2,ROD,1,0.10468749999999982,1
65,0,3,BELA,5,0.625,1
65,1,4,ANNA,1,0.125,1
66,1,1,ROD,1,0.5703125,1
66,0,2,BELA,5,1.25,0
66,1,3,FARIN,5,2.5,1
66,0,4,ANNA,1,1.25,0
67,1,1,FARIN,5,0.016536100506781892,0
67,0,2,ROD,1,2.09375,1
67,1,3,ANNA,1,1.25,0
67,0,4,BELA,5,2.09375,0
68,0,1,ANNA,1,0.000244140625,1
68,1,2,FARIN,5,0.009765625,0
68,0,3,ROD,1,0.5,1
68,1,4,BELA,5,2.5,1
69,1,1,FARIN,5,0.008268050253391834,0
69,0,2,ANNA,1,1.312890625,1
69,1,3,BELA,5,0.625,0
69,0,4,ROD,1,1.312890625,1
70,1,1,ANNA,1,2.74560546875,1
70,0,2,BELA,5,4.1875,1
70,1,3,FARIN,5,2.8375,0
70,0,4,ROD,1,4.1875,1
71,1,1,FARIN,5,0.004134025126695917,0
71,0,2,ANNA,1,0.6564453125000003,1
71,1,3,BELA,5,0.3125,1
71,0,4,ROD,1,0.6564453125000003,1
72,0,1,FARIN,5,0.008494612067938334,1
72,1,2,BELA,5,0.009662628173828125,1
72,0,3,ANNA,1,0.008494612067938334,0
72,1,4,ROD,1,0.009662628173828125,0
73,0,1,BELA,5,0.788125,1
73,1,2,ANNA,1,0.6875,0
73,0,3,ROD,1,0.788125,0
73,1,4,FARIN,5,0.6875,1
74,0,1,ANNA,1,1.8844970703125004,1
74,1,2,BELA,5,1.9018750000000004,1
74,0,3,FARIN,5,1.8844970703125004,0
74,1,4,ROD,1,1.9018750000000004,0
75,0,1,FARIN,5,0.004247306033969167,0
75,1,2,ROD,1,0.6148437499999999,1
75,0,3,BELA,5,0.3125,0
75,1,4,ANNA,1,0.6148437499999999,0
76,0,1,FARIN,5,0.0021236530169854717,0
76,1,2,ANNA,1,0.55859375,1
76,0,3,ROD,1,0.20703125,0
76,1,4,BELA,5,0.55859375,1
77,0,1,BELA,5,0.39406249999999954,1
77,1,2,ROD,1,0.5,1
77,0,3,ANNA,1,0.5,1
77,1,4,FARIN,5,2.5,0
78,0,1,ANNA,1,0.9422485351562502,1
78,1,2,BELA,5,0.9509375000000002,0
78,0,3,FARIN,5,0.9422485351562502,0
78,1,4,ROD,1,0.9509375000000002,1
79,1,1,FARIN,5,0.00641519524157097,0
79,0,2,BELA,5,0.014588508605957173,0
79,1,3,ANNA,1,0.00641519524157097,0
79,0,4,ROD,1,0.014588508605957173,0
80,0,1,FARIN,5,0.007626655381173464,0
80,1,2,BELA,5,0.006679763793945526,1
80,0,3,ANNA,1,0.007626655381173464,1
80,1,4,ROD,1,0.006679763793945526,0
81,1,1,FARIN,5,0.006213491328059817,1
81,0,2,BELA,5,0.008906497955321946,0
81,1,3,ANNA,1,0.006213491328059817,1
81,0,4,ROD,1,0.008906497955321946,1
82,1,1,BELA,5,2.290625,1
82,0,2,ANNA,1,0.5312500000000001,0
82,1,3,FARIN,5,2.290625,1
82,0,4,ROD,1,0.5312500000000001,1
83,1,1,ANNA,1,2.098462890625001,1
83,0,2,BELA,5,2.6675000000000004,0
83,1,3,FARIN,5,2.098462890625001,0
83,0,4,ROD,1,2.6675000000000004,1
84,0,1,BELA,5,0.4360937500000004,1
84,1,2,FARIN,5,2.5,1
84,0,3,ANNA,1,0.5,0
84,1,4,ROD,1,2.5,1
85,1,1,ROD,1,0.28515625,1
85,0,2,ANNA,1,0.015625,1
85,1,3,BELA,5,0.28515625,0
85,0,4,FARIN,5,0.15625,0
86,0,1,FARIN,5,0.007821251770481652,1
86,1,2,ROD,1,0.30742187499999973,1
86,0,3,BELA,5,0.15625,0
86,1,4,ANNA,1,0.30742187499999973,1
87,1,1,FARIN,5,0.0031067456640307967,0
87,0,2,ANNA,1,0.42138671875,1
87,1,3,ROD,1,1.3984375,1
87,0,4,BELA,5,0.42138671875,1
88,0,1,FARIN,5,0.003910625885241714,0
88,1,2,BELA,5,0.004288825988769673,1
88,0,3,ANNA,1,0.003910625885241714,0
88,1,4,ROD,1,0.004288825988769673,1
89,1,1,FARIN,5,0.003483344526960863,0
89,0,2,ROD,1,1.2578125,1
89,1,3,BELA,5,2.9359375,1
89,0,4,ANNA,1,1.2578125,0
90,1,1,FARIN,5,0.0017416722634795434,0
90,0,2,BELA,5,0.0053582477569582565,0
90,1,3,ANNA,1,0.0017416722634795434,0
90,0,4,ROD,1,0.0053582477569582565,1
91,0,1,FARIN,5,0.004366524433251584,0
91,1,2,BELA,5,0.0026312446594234373,0
91,0,3,ANNA,1,0.004366524433251584,0
91,1,4,ROD,1,0.0026312446594234373,0
92,1,1,FARIN,5,0.002054896228482761,0
92,0,2,BELA,5,0.003181061744689906,0
92,1,3,ROD,1,0.08828124999999987,1
92,0,4,ANNA,1,0.00390625,0
93,1,1,ROD,1,0.142578125,1
93,0,2,BELA,5,0.625,0
93,1,3,ANNA,1,0.25,1
93,0,4,FARIN,5,1.25,1
94,1,1,ANNA,1,1.0492314453125005,1
94,0,2,BELA,5,1.3337500000000002,0
94,1,3,FARIN,5,1.0492314453125005,0
94,0,4,ROD,1,1.3337500000000002,1
95,0,1,BELA,5,0.21804687499999975,1
95,1,2,ANNA,1,0.90625,0
95,0,3,ROD,1,0.21804687499999975,0
95,1,4,FARIN,5,0.90625,0
96,1,1,BELA,5,1.5531249999999996,1
96,0,2,ANNA,1,0.29374999999999996,0
96,1,3,ROD,1,2.609375,1
96,0,4,FARIN,5,2.5,0
97,1,1,FARIN,5,0.0010274481142396041,1
97,0,2,BELA,5,0.001590530872345397,0
97,1,3,ANNA,1,0.0010274481142396041,1
97,0,4,ROD,1,0.001590530872345397,0
98,0,1,FARIN,5,0.0043304788942908345,0
98,1,2,ANNA,1,0.279296875,1
98,0,3,ROD,1,0.244140625,0
98,1,4,BELA,5,0.279296875,1
99,1,1,BELA,5,0.7765624999999998,1
99,0,2,ROD,1,0.725,1
99,1,3,FARIN,5,2.5,1
99,0,4,ANNA,1,0.725,1
100,1,1,ANNA,1,0.5246157226562502,1
100,0,2,BELA,5,0.6668749999999992,0
100,1,3,FARIN,5,0.5246157226562502,0
100,0,4,ROD,1,0.6668749999999992,0
101,0,1,ANNA,1,2.5717805175781256,1
101,1,2,BELA,5,1.6591796874999982,0
101,0,3,FARIN,5,2.5717805175781256,0
101,1,4,ROD,1,1.6591796874999982,0
102,0,1,BELA,5,0.2412109375,1
102,1,2,ROD,1,1.375,1
102,0,3,ANNA,1,0.25,0
102,1,4,FARIN,5,1.375,0
103,1,1,FARIN,5,0.0005137240571215784,0
103,0,2,BELA,5,0.0007952654361726985,0
103,1,3,ROD,1,0.044140625000000044,1
103,0,4,ANNA,1,0.001953125,1
104,1,1,FARIN,5,0.0002568620285607892,0
104,0,2,ROD,1,0.62890625,1
104,1,3,ANNA,1,0.625,1
104,0,4,BELA,5,0.62890625,0
105,1,1,FARIN,5,0.00012843101427861825,1
105,0,2,BELA,5,0.0003976327180854611,0
105,1,3,ANNA,1,0.0002773284912109819,0
105,0,4,ROD,1,0.0003976327180854611,1
106,0,1,FARIN,5,0.0027020436165603456,0
106,1,2,BELA,5,0.0016900157928469994,0
106,0,3,ROD,1,0.12841796875,1
106,1,4,ANNA,1,0.0625,1
107,1,1,BELA,5,0.38828124999999947,1
107,0,2,FARIN,5,2.725,1
107,1,3,ROD,1,0.5,1
107,0,4,ANNA,1,2.725,0
108,0,1,BELA,5,0.6493554687500005,1
108,1,2,ROD,1,0.6875,1
108,0,3,ANNA,1,0.6493554687500005,0
108,1,4,FARIN,5,0.6875,1
109,0,1,FARIN,5,0.001351021808281061,1
109,1,2,BELA,5,0.0008450078964230556,1
109,0,3,ANNA,1,0.001351021808281061,1
109,1,4,ROD,1,0.0008450078964230556,1
110,0,1,FARIN,5,0.0006755109041396423,1
110,1,2,BELA,5,0.0004225039482115278,0
110,0,3,ANNA,1,0.0006755109041396423,1
110,1,4,ROD,1,0.0004225039482115278,0
111,0,1,FARIN,5,0.00033775545207070934,0
111,1,2,BELA,5,0.0002112519741057639,0
111,0,3,ANNA,1,0.00033775545207070934,0
111,1,4,ROD,1,0.0002112519741057639,1
112,0,1,ANNA,1,1.2858902587890624,1
112,1,2,FARIN,5,0.0048828125,1
112,0,3,BELA,5,1.2858902587890624,0
112,1,4,ROD,1,0.0048828125,1
113,1,1,FARIN,5,0.0014901663323545478,0
113,0,2,ANNA,1,0.320556640625,1
113,1,3,BELA,5,0.15625,1
113,0,4,ROD,1,0.320556640625,0
114,1,1,FARIN,5,0.0007450831661781621,1
114,0,2,ROD,1,0.314453125,1
114,1,3,BELA,5,1.4679687500000003,0
114,0,4,ANNA,1,0.314453125,1
115,1,1,ANNA,1,1.0089387207031244,1
115,0,2,BELA,5,0.5176562499999999,0
115,1,3,FARIN,5,1.0089387207031244,1
115,0,4,ROD,1,0.5176562499999999,0
116,0,1,ROD,1,2.00078125,1
116,1,2,FARIN,5,1.25,0
116,0,3,BELA,5,2.5,1
116,1,4,ANNA,1,1.25,0
117,0,1,BELA,5,0.32467773437500025,1
117,1,2,ANNA,1,0.453125,1
117,0,3,ROD,1,1.15625,1
117,1,4,FARIN,5,0.453125,0
118,1,1,FARIN,5,0.00037254158308819285,1
118,0,2,ANNA,1,0.1602783203125,1
118,1,3,ROD,1,0.734375,1
118,0,4,BELA,5,0.1602783203125,0
